train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
0.0001,121,0.9880369305610657,14.803078651428223,1203.08154296875,-0.02013310045003891
0.0001,246,0.9757630228996277,18.127410888671875,1437.36572265625,-0.04047904908657074
0.0001,371,0.9638574123382568,23.415771484375,1230.956787109375,-0.05660009756684303
0.0001,496,0.9529350996017456,27.499168395996094,1320.437255859375,-0.06563456356525421
0.0001,621,0.9435623288154602,30.550609588623047,1082.1395263671875,-0.06698230654001236
0.0001,746,0.9357558488845825,37.484840393066406,969.635498046875,-0.062133561819791794
0.0001,871,0.9292982220649719,42.58794403076172,782.674072265625,-0.04742652177810669
0.0001,996,0.9236336946487427,48.209716796875,836.56494140625,-0.03483644127845764
0.0001,1121,0.9180822372436523,50.02067565917969,385.47479248046875,-0.056557346135377884
0.0001,1246,0.9118308424949646,55.44804382324219,456.2405700683594,-0.04654886573553085
0.0001,1371,0.9047186970710754,57.94468688964844,305.83013916015625,-0.06394242495298386
0.0001,1496,0.896828293800354,60.715240478515625,256.8861083984375,-0.06898380070924759
0.0001,1621,0.8881418704986572,64.37825012207031,369.88067626953125,-0.09128126502037048
0.0001,1746,0.8790106177330017,67.66946411132812,361.38275146484375,-0.1046571135520935
0.0001,1871,0.8696410655975342,68.14537048339844,258.8372802734375,-0.09759793430566788
0.0001,1996,0.8601311445236206,67.70622253417969,239.26206970214844,-0.11030326783657074
0.0001,2121,0.8504573702812195,72.90998840332031,246.67208862304688,-0.1359107792377472
0.0001,2246,0.8408461213111877,76.40666961669922,346.6052551269531,-0.14073792099952698
0.0001,2371,0.8312431573867798,71.94534301757812,233.20486450195312,-0.17273831367492676
0.0001,2496,0.8217284083366394,72.79129028320312,256.88323974609375,-0.1402101218700409
0.0001,2621,0.8122836351394653,75.44486236572266,307.7535400390625,-0.18156984448432922
0.0001,2746,0.8026909232139587,74.87696838378906,326.459716796875,-0.19202116131782532
0.0001,2871,0.7930147647857666,72.98775482177734,222.02825927734375,-0.1723802089691162
0.0001,2996,0.7836469411849976,78.50707244873047,315.7947998046875,-0.18965856730937958
0.0001,3121,0.7745746970176697,70.95362854003906,243.43814086914062,-0.18992741405963898
0.0001,3246,0.7657665610313416,63.362083435058594,275.43304443359375,-0.16347874701023102
0.0001,3371,0.7574607729911804,73.15115356445312,336.6660461425781,-0.1836734116077423
0.0001,3496,0.7493388056755066,69.55921173095703,244.4798583984375,-0.22311510145664215
0.0001,3621,0.7413392066955566,71.47955322265625,307.70068359375,-0.16901353001594543
0.0001,3746,0.7333747744560242,66.46956634521484,233.39822387695312,-0.19403518736362457
0.0001,3871,0.725398063659668,60.0872688293457,208.04818725585938,-0.19187679886817932
0.0001,3996,0.7171300053596497,61.446224212646484,221.73007202148438,-0.16979695856571198
0.0001,4121,0.7087098956108093,68.59236907958984,354.1639709472656,-0.26451513171195984
0.0001,4246,0.7000242471694946,61.697784423828125,194.57728576660156,-0.23350508511066437
0.0001,4371,0.6912075877189636,54.339149475097656,282.2821960449219,-0.2610207200050354
0.0001,4496,0.6823228597640991,59.98440170288086,205.70318603515625,-0.2722774147987366
0.0001,4621,0.6734597086906433,55.61840057373047,199.7652130126953,-0.3099169135093689
0.0001,4746,0.6650261878967285,55.24060821533203,209.4388427734375,-0.30069684982299805
