train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
0.0001,121,0.9875797629356384,85.47836303710938,219592.96875,-0.02068794146180153
0.0001,246,0.9750241041183472,205.9950714111328,201918.046875,-0.04215288907289505
0.0001,371,0.9628245830535889,259.462158203125,248509.21875,-0.06151776760816574
0.0001,496,0.9509310722351074,272.1864929199219,269667.1875,-0.07933340966701508
0.0001,621,0.939277172088623,279.19146728515625,260590.375,-0.10286407172679901
0.0001,746,0.9278655648231506,316.10174560546875,363789.75,-0.11508600413799286
0.0001,871,0.9166996479034424,338.13104248046875,275637.5625,-0.13280467689037323
0.0001,996,0.9058303236961365,377.296630859375,508925.1875,-0.14816026389598846
0.0001,1121,0.8952542543411255,405.9635009765625,445471.21875,-0.15899333357810974
0.0001,1246,0.8850093483924866,416.1395263671875,355466.96875,-0.16866712272167206
0.0001,1371,0.8755776286125183,431.5611877441406,311015.5,-0.17327460646629333
0.0001,1496,0.8670594692230225,498.65338134765625,300019.5,-0.15058109164237976
0.0001,1621,0.8606064915657043,536.1806640625,203920.84375,-0.1032111644744873
0.0001,1746,0.8534975051879883,599.1307373046875,162925.34375,-0.17133158445358276
0.0001,1871,0.8472951054573059,635.9390869140625,168662.234375,-0.0671941488981247
0.0001,1996,0.8444761037826538,665.203125,176748.546875,-0.04794110730290413
0.0001,2121,0.8397543430328369,701.38916015625,187253.265625,-0.11030587553977966
0.0001,2246,0.8312828540802002,724.443359375,179921.375,-0.19206562638282776
0.0001,2371,0.8234232664108276,705.4545288085938,166486.71875,-0.09630604088306427
0.0001,2496,0.8179810047149658,694.2459716796875,102283.171875,-0.1299750655889511
0.0001,2621,0.8106606602668762,687.0678100585938,71078.171875,-0.20632055401802063
0.0001,2746,0.8015686869621277,695.8864135742188,104415.359375,-0.21042703092098236
0.0001,2871,0.7923195362091064,697.4072265625,101861.125,-0.21779298782348633
0.0001,2996,0.7841805219650269,698.5014038085938,83289.25,-0.19281810522079468
0.0001,3121,0.7759273052215576,693.15966796875,126440.96875,-0.23874028027057648
0.0001,3246,0.7671106457710266,712.1148071289062,57123.578125,-0.22438104450702667
0.0001,3371,0.7607439160346985,673.939697265625,47315.6328125,-0.05405804142355919
0.0001,3496,0.7574867010116577,662.84033203125,77636.53125,-0.06348779052495956
0.0001,3621,0.7541833519935608,686.9132690429688,42156.2734375,-0.11956218630075455
0.0001,3746,0.7493135929107666,692.569091796875,39246.1796875,-0.1524328589439392
0.0001,3871,0.7436329126358032,692.267822265625,59874.8359375,-0.24674943089485168
0.0001,3996,0.7349885702133179,711.5345458984375,53370.140625,-0.2819932699203491
0.0001,4121,0.7254161238670349,696.1478271484375,48443.7265625,-0.3107786476612091
0.0001,4246,0.716706395149231,704.5733642578125,68562.15625,-0.2244667410850525
0.0001,4371,0.7088181376457214,699.769287109375,54695.8125,-0.21690762042999268
0.0001,4496,0.7000142335891724,691.8055419921875,52840.52734375,-0.28201383352279663
0.0001,4621,0.6945782899856567,698.3101196289062,84226.765625,-0.021534452214837074
0.0001,4746,0.6927215456962585,682.594970703125,43484.859375,-0.02074837125837803
0.0001,4871,0.6906906366348267,693.5916137695312,38607.9921875,-0.05391005799174309
0.0001,4996,0.688140332698822,676.9022216796875,56175.41796875,-0.09777718782424927
