train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
0.0001,131234,5.037797927856445,-118.73915100097656,211.94654846191406,-0.4413064122200012
0.0001,131359,5.211294174194336,-123.18669128417969,35.98499298095703,-0.5228689908981323
0.0001,131484,5.360555648803711,-115.12935638427734,45.84095001220703,-0.37614402174949646
0.0001,131609,5.481543064117432,-113.03557586669922,84.18736267089844,-0.5925930738449097
0.0001,131734,5.592232704162598,-110.9883041381836,26.428524017333984,-0.3097380995750427
0.0001,131859,5.695371627807617,-100.76463317871094,268.9746398925781,-0.5681380033493042
0.0001,131984,5.791677474975586,-98.26275634765625,172.6042938232422,-0.5993630886077881
0.0001,132109,5.882474422454834,-90.50074768066406,40.66607666015625,-0.4710772931575775
0.0001,132234,5.967588424682617,-88.2215576171875,27.5350341796875,-0.5887231826782227
0.0001,132359,6.0504231452941895,-80.66345977783203,31.885395050048828,-0.43824243545532227
0.0001,132484,6.130123138427734,-75.10630798339844,42.730995178222656,-0.3139193654060364
0.0001,132609,6.207728862762451,-66.96936798095703,47.57807922363281,-0.4575313925743103
0.0001,132734,6.284719944000244,-61.91904067993164,26.125431060791016,-0.322698175907135
0.0001,132859,6.360535144805908,-54.41735076904297,39.222354888916016,-0.5083014965057373
0.0001,132984,6.433879852294922,-49.468788146972656,24.422643661499023,-0.3801612854003906
0.0001,133109,6.501858711242676,-40.96564483642578,27.72325897216797,-0.33884942531585693
0.0001,133234,6.570520401000977,-37.0711669921875,22.030731201171875,-0.3712249994277954
0.0001,133359,6.636102199554443,-27.975704193115234,33.693721771240234,-0.4003242254257202
0.0001,133484,6.702323913574219,-23.481563568115234,34.81743621826172,-0.46066924929618835
0.0001,133609,6.767393112182617,-15.21606159210205,33.94369125366211,-0.3295377492904663
0.0001,133734,6.830993175506592,-11.1070556640625,24.066137313842773,-0.4357869327068329
0.0001,133859,6.893064022064209,-2.188161611557007,65.78668975830078,-0.3142334818840027
0.0001,133984,6.954107761383057,5.465818881988525,44.831581115722656,-0.06571108847856522
0.0001,134109,7.012866020202637,11.767478942871094,30.232208251953125,-0.2687983810901642
0.0001,134234,7.070667743682861,14.012473106384277,24.851959228515625,-0.31607958674430847
0.0001,134359,7.128891944885254,21.66501235961914,58.945682525634766,-0.1798960268497467
0.0001,134484,7.187130451202393,28.090511322021484,24.19622802734375,-0.3023586869239807
0.0001,134609,7.246259689331055,35.97242736816406,44.40005111694336,-0.3000600039958954
0.0001,134734,7.304847717285156,42.562583923339844,31.178226470947266,-0.20766285061836243
0.0001,134859,7.360825538635254,49.96810531616211,33.63517761230469,0.0025881417095661163
0.0001,134984,7.411596298217773,55.160125732421875,37.0930061340332,-0.08069854229688644
0.0001,135109,7.458683490753174,60.9394416809082,31.81479263305664,-0.3287503719329834
0.0001,135234,7.508610248565674,67.09247589111328,48.73695373535156,-0.08838781714439392
0.0001,135359,7.549843788146973,71.185791015625,31.891334533691406,-0.26417163014411926
0.0001,135484,7.588700771331787,78.35955047607422,34.831809997558594,-0.35192352533340454
0.0001,135609,7.626886367797852,85.98750305175781,44.651798248291016,0.01957518607378006
0.0001,135734,7.662925720214844,89.8844223022461,32.661861419677734,-0.20643705129623413
0.0001,135859,7.6977362632751465,96.7069320678711,25.733461380004883,0.04454836621880531
0.0001,135984,7.725844383239746,102.18869018554688,38.241355895996094,-0.06398779898881912
0.0001,136109,7.7514872550964355,106.84890747070312,29.51779556274414,-0.0059194862842559814
0.0001,136234,7.766343116760254,113.62939453125,43.299468994140625,0.2968762516975403
0.0001,136359,7.775998115539551,119.52210998535156,42.903289794921875,0.015507465228438377
0.0001,136484,7.778013706207275,123.31680297851562,49.7230339050293,0.12084423750638962
0.0001,136609,7.766341209411621,129.54360961914062,60.97172164916992,0.031779225915670395
0.0001,136734,7.736815929412842,134.18350219726562,46.658409118652344,0.013017643243074417
0.0001,136859,7.695539474487305,135.7295379638672,73.22895812988281,0.21885482966899872
0.0001,136984,7.627029895782471,143.7351531982422,55.37553405761719,-0.04011422395706177
0.0001,137109,7.544461727142334,147.8605499267578,106.7224349975586,0.3088687062263489
0.0001,137234,7.431785583496094,149.5541229248047,79.21109008789062,0.09743770956993103
0.0001,137359,7.303678035736084,149.50198364257812,79.80989074707031,0.3768066465854645
0.0001,137484,7.1540703773498535,153.4255828857422,61.295997619628906,0.39327794313430786
0.0001,137609,6.986645698547363,155.58633422851562,62.25701141357422,0.5066360831260681
0.0001,137734,6.811513900756836,155.013427734375,108.88404846191406,0.580467939376831
0.0001,137859,6.642251491546631,144.06524658203125,124.81424713134766,0.7745265960693359
0.0001,137984,6.484095096588135,145.08480834960938,120.21632385253906,1.0499944686889648
0.0001,138109,6.341394901275635,141.07904052734375,86.22792053222656,0.8520799279212952
0.0001,138234,6.215907573699951,124.9767074584961,124.50823974609375,0.9083542823791504
0.0001,138359,6.100203990936279,128.13047790527344,126.26725769042969,1.0007548332214355
0.0001,138484,5.989960193634033,120.70320129394531,100.25601196289062,0.8755190372467041
0.0001,138609,5.887774467468262,116.8511734008789,93.01463317871094,1.0104193687438965
0.0001,138734,5.7930073738098145,115.42984008789062,92.04379272460938,0.8330238461494446
0.0001,138859,5.702481746673584,113.61398315429688,74.59642791748047,0.9650475978851318
0.0001,138984,5.6184983253479,114.57494354248047,76.64258575439453,0.8046872615814209
0.0001,139109,5.537268161773682,115.65603637695312,122.13739013671875,0.8241984844207764
0.0001,139234,5.459061622619629,115.65316772460938,64.3721694946289,0.7917677164077759
0.0001,139359,5.384683132171631,122.04299926757812,76.83099365234375,0.7482844591140747
0.0001,139484,5.31245756149292,120.9213638305664,73.70368957519531,0.7283247113227844
0.0001,139609,5.242482662200928,117.20565795898438,69.72685241699219,0.8646330833435059
0.0001,139734,5.173852920532227,111.50074768066406,50.183258056640625,0.9735531806945801
0.0001,139859,5.105857849121094,115.720947265625,61.07533645629883,0.8584870100021362
0.0001,139984,5.039966106414795,122.06382751464844,53.250389099121094,0.7260656356811523
0.0001,140109,4.97487211227417,119.7387924194336,45.53916549682617,0.7160158157348633
0.0001,140234,4.910921096801758,117.99535369873047,77.41232299804688,0.7447444796562195
0.0001,140359,4.848612308502197,116.25111389160156,47.719947814941406,0.7874910831451416
0.0001,140484,4.787698745727539,124.38935089111328,50.30352020263672,0.7150254249572754
0.0001,140609,4.727233409881592,118.10968017578125,65.24813842773438,0.6898504495620728
0.0001,140734,4.667639255523682,118.77281188964844,48.647987365722656,0.675905704498291
0.0001,140859,4.609005928039551,119.0033950805664,59.39490509033203,0.7623456716537476
0.0001,140984,4.551703929901123,119.12272644042969,43.870540618896484,0.8604286313056946
0.0001,141109,4.49472713470459,117.68125915527344,46.40348434448242,0.6800869107246399
0.0001,141234,4.438405513763428,115.82246398925781,53.35664367675781,0.6946567296981812
0.0001,141359,4.383849620819092,116.06150817871094,53.225669860839844,0.8108397722244263
0.0001,141484,4.330502510070801,113.42361450195312,52.47283935546875,0.8302792310714722
0.0001,141609,4.277583122253418,117.74005889892578,106.73975372314453,0.6712998747825623
0.0001,141734,4.225236892700195,113.61957550048828,49.820228576660156,0.6078833341598511
0.0001,141859,4.1743597984313965,112.2729263305664,48.477500915527344,0.6911085844039917
0.0001,141984,4.125184535980225,114.81869506835938,49.51800537109375,0.6221635341644287
0.0001,142109,4.076438903808594,116.47021484375,39.95575714111328,0.702938437461853
0.0001,142234,4.028018474578857,114.18403625488281,39.071590423583984,0.5980932712554932
0.0001,142359,3.9798882007598877,107.04501342773438,47.25612258911133,0.7116396427154541
0.0001,142484,3.9328274726867676,104.86883544921875,44.721832275390625,0.7196112871170044
0.0001,142609,3.887529134750366,112.14064025878906,59.303009033203125,0.38994473218917847
0.0001,142734,3.8427464962005615,104.61843872070312,41.980613708496094,0.6941326856613159
0.0001,142859,3.7984604835510254,107.53330993652344,58.742515563964844,0.6272990107536316
0.0001,142984,3.7553200721740723,102.46194458007812,70.0347900390625,0.5718687772750854
0.0001,143109,3.7128937244415283,98.7017593383789,39.301109313964844,0.5357120633125305
0.0001,143234,3.6712050437927246,99.87136840820312,39.738525390625,0.6536995768547058
0.0001,143359,3.6303088665008545,107.00712585449219,50.3680419921875,0.41729873418807983
0.0001,143484,3.589185953140259,104.48439025878906,47.781517028808594,0.4941607117652893
0.0001,143609,3.548177719116211,101.21736907958984,47.47578430175781,0.459441214799881
0.0001,143734,3.508213996887207,102.14265441894531,44.532127380371094,0.4726554751396179
0.0001,143859,3.4690234661102295,96.72964477539062,30.34891700744629,0.44279876351356506
0.0001,143984,3.431894540786743,94.8178482055664,38.14528274536133,0.5053108334541321
0.0001,144109,3.3944926261901855,95.20547485351562,31.63713836669922,0.4832924008369446
0.0001,144234,3.3582217693328857,94.16865539550781,31.052719116210938,0.4368455410003662
0.0001,144359,3.3229613304138184,98.14384460449219,38.24198913574219,0.3431611657142639
0.0001,144484,3.2879550457000732,90.27147674560547,32.10578918457031,0.448236346244812
0.0001,144609,3.2543015480041504,91.60121154785156,34.050880432128906,0.29094237089157104
0.0001,144734,3.2213594913482666,85.78317260742188,35.49694061279297,0.4971500039100647
0.0001,144859,3.188129186630249,90.27842712402344,74.70204162597656,0.4038630723953247
0.0001,144984,3.1542322635650635,89.26811981201172,29.56826400756836,0.33301055431365967
0.0001,145109,3.121835231781006,90.3360824584961,30.789108276367188,0.25317928194999695
0.0001,145234,3.0888631343841553,85.8582763671875,43.07447814941406,0.36053913831710815
0.0001,145359,3.0565543174743652,87.19041442871094,43.723724365234375,0.2964968979358673
0.0001,145484,3.025111436843872,86.11309814453125,32.29727554321289,0.198089599609375
0.0001,145609,2.9925827980041504,83.98414611816406,40.44132995605469,0.30585575103759766
