train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
0.0001,121,0.9876930713653564,-4.635530471801758,42.75147247314453,-0.02064795419573784
0.0001,246,0.9752753376960754,-6.119568824768066,26.68779182434082,-0.041747502982616425
0.0001,371,0.9631447196006775,-8.213510513305664,19.33902359008789,-0.06028948351740837
0.0001,496,0.9515274167060852,-10.860777854919434,15.746267318725586,-0.07291293144226074
0.0001,621,0.9408262372016907,-13.43819808959961,23.622318267822266,-0.08657503873109818
0.0001,746,0.931240975856781,-15.835165977478027,26.809814453125,-0.08093944191932678
0.0001,871,0.9227009415626526,-18.390621185302734,26.528194427490234,-0.09042198956012726
0.0001,996,0.9151503443717957,-20.455669403076172,38.47581481933594,-0.07857828587293625
0.0001,1121,0.9083250164985657,-23.242698669433594,33.34027862548828,-0.059893444180488586
0.0001,1246,0.902021586894989,-24.21304702758789,33.44530487060547,-0.05348668247461319
0.0001,1371,0.8961182832717896,-27.904457092285156,40.450687408447266,-0.08193984627723694
0.0001,1496,0.8903096318244934,-27.969877243041992,38.48870849609375,-0.0591718927025795
0.0001,1621,0.884555995464325,-29.804197311401367,47.41489028930664,-0.058968521654605865
0.0001,1746,0.8788191676139832,-33.499813079833984,51.4854736328125,-0.07707469165325165
0.0001,1871,0.8730113506317139,-31.17718505859375,47.17707061767578,-0.044485557824373245
0.0001,1996,0.8673246502876282,-33.11979293823242,50.54426574707031,-0.07530884444713593
0.0001,2121,0.8616396188735962,-36.36272048950195,47.221954345703125,-0.04544580355286598
0.0001,2246,0.8562673330307007,-35.200225830078125,51.82166290283203,-0.05082304775714874
0.0001,2371,0.8513113260269165,-37.8560905456543,56.991966247558594,-0.05712077021598816
0.0001,2496,0.8466578722000122,-37.43579864501953,47.66157913208008,-0.04146250709891319
0.0001,2621,0.8420560956001282,-41.78602600097656,80.48202514648438,-0.03389463573694229
0.0001,2746,0.8375288248062134,-40.636802673339844,54.21971130371094,-0.03680092841386795
0.0001,2871,0.8330535292625427,-44.16066360473633,55.190948486328125,-0.05661103129386902
0.0001,2996,0.8283169865608215,-40.711875915527344,58.25749206542969,-0.07865699380636215
0.0001,3121,0.8235549926757812,-42.862220764160156,58.722496032714844,-0.03704005107283592
0.0001,3246,0.8187174201011658,-44.4400749206543,55.476890563964844,-0.027824334800243378
0.0001,3371,0.8138192892074585,-42.1905517578125,45.79600524902344,-0.0568513348698616
0.0001,3496,0.8087720274925232,-42.15425491333008,54.44770812988281,-0.035506829619407654
0.0001,3621,0.8031473159790039,-41.248878479003906,55.41594314575195,-0.07863512635231018
0.0001,3746,0.7972153425216675,-43.845741271972656,62.148216247558594,-0.015600936487317085
0.0001,3871,0.7911180257797241,-43.89362716674805,78.09405517578125,-0.04355815052986145
0.0001,3996,0.7851387858390808,-44.510406494140625,51.635231018066406,-0.05807048827409744
0.0001,4121,0.7788709402084351,-45.667842864990234,47.68463134765625,-0.09983303397893906
0.0001,4246,0.7721222043037415,-47.43208312988281,39.31018829345703,-0.08521085977554321
0.0001,4371,0.7652252316474915,-42.39674377441406,51.31376647949219,-0.034437112510204315
0.0001,4496,0.75836580991745,-45.10508728027344,39.56098556518555,-0.053600724786520004
0.0001,4621,0.751304030418396,-43.128570556640625,45.55644226074219,-0.07806660979986191
0.0001,4746,0.7441304326057434,-41.55535125732422,68.30322265625,-0.11040221154689789
0.0001,4871,0.736789345741272,-48.19065475463867,61.15825271606445,-0.07111825048923492
0.0001,4996,0.7290557026863098,-41.37063980102539,46.9727783203125,-0.17515340447425842
0.0001,5121,0.7216529846191406,-45.71179962158203,35.90428161621094,-0.08641204237937927
0.0001,5246,0.7138671278953552,-48.21263885498047,43.3896484375,-0.04778546094894409
0.0001,5371,0.7060279846191406,-45.39939880371094,43.48250198364258,-0.11195938289165497
0.0001,5496,0.6983325481414795,-44.39300537109375,42.90835952758789,-0.11130903661251068
0.0001,5621,0.6911104321479797,-45.95695495605469,33.943241119384766,-0.07241534441709518
0.0001,5746,0.6835687756538391,-45.99571228027344,38.30464553833008,-0.10560067743062973
0.0001,5871,0.6759127974510193,-47.01945495605469,51.65243148803711,-0.09128528833389282
0.0001,5996,0.6680869460105896,-50.1385498046875,45.28509521484375,-0.11686763167381287
0.0001,6121,0.6606610417366028,-48.665565490722656,48.27445602416992,-0.12930205464363098
0.0001,6246,0.6531268954277039,-50.79487991333008,27.482627868652344,-0.1030670702457428
0.0001,6371,0.6458808183670044,-48.317169189453125,35.00880432128906,-0.015324197709560394
0.0001,6496,0.6389027833938599,-48.396644592285156,31.63530731201172,-0.14371183514595032
0.0001,6621,0.6315448880195618,-48.97502899169922,34.00080108642578,-0.08115600049495697
0.0001,6746,0.6243864893913269,-51.965572357177734,40.05434799194336,-0.016909070312976837
0.0001,6871,0.6174777150154114,-49.485050201416016,41.04850769042969,-0.0896458700299263
0.0001,6996,0.6104736328125,-48.26230239868164,37.204429626464844,-0.105019710958004
0.0001,7121,0.6038076281547546,-50.768314361572266,33.58113479614258,-0.13168586790561676
0.0001,7246,0.5976205468177795,-52.701255798339844,33.63923645019531,-0.13036392629146576
0.0001,7371,0.5915403366088867,-48.672210693359375,48.91510772705078,-0.11857034265995026
0.0001,7496,0.5859482288360596,-53.06939697265625,40.87810516357422,-0.12564057111740112
0.0001,7621,0.5805993676185608,-53.90752029418945,31.652685165405273,-0.08742447197437286
0.0001,7746,0.5755091905593872,-56.36503982543945,37.300750732421875,-0.13402388989925385
0.0001,7871,0.571357786655426,-54.177772521972656,25.87582778930664,-0.15465368330478668
0.0001,7996,0.567586362361908,-58.36439514160156,34.45671463012695,-0.07768312096595764
0.0001,8121,0.5642417073249817,-56.033348083496094,30.47506332397461,-0.09441764652729034
0.0001,8246,0.5612093210220337,-58.562156677246094,33.257850646972656,-0.03795536607503891
0.0001,8371,0.5586156249046326,-62.57582092285156,32.93846130371094,-0.030921753495931625
0.0001,8496,0.5568671226501465,-61.85689163208008,27.960636138916016,-0.040868960320949554
0.0001,8621,0.5559985637664795,-61.33914566040039,45.349571228027344,0.006769685074687004
0.0001,8746,0.5559957027435303,-63.707462310791016,40.287200927734375,0.056194137781858444
0.0001,8871,0.5563636422157288,-64.73194885253906,33.13089370727539,-0.01173932384699583
0.0001,8996,0.5579511523246765,-66.4296875,43.26445388793945,0.05190277099609375
0.0001,9121,0.560158371925354,-67.44364929199219,43.43988800048828,0.06879181414842606
0.0001,9246,0.5625107288360596,-68.1812744140625,46.581138610839844,-0.007378243841230869
0.0001,9371,0.5665555596351624,-71.9495849609375,48.44432067871094,0.04215656965970993
0.0001,9496,0.5713114142417908,-73.85914611816406,38.895957946777344,0.08666367828845978
0.0001,9621,0.5766004920005798,-72.49602508544922,21.76709747314453,0.0934382975101471
0.0001,9746,0.5819848775863647,-72.36198425292969,39.17903137207031,0.062145739793777466
0.0001,9871,0.5885966420173645,-75.71580505371094,43.81000518798828,0.15478530526161194
0.0001,9996,0.5952942371368408,-75.98844146728516,42.09759521484375,0.08669259399175644
0.0001,10121,0.6021004915237427,-74.656005859375,26.811452865600586,0.08261078596115112
